name,boats,cityscape,dancing,frost,house,map,moon,police,reflection,rocks,sand,sun,sunset,swimmers,tattoo,tower
urban_scenes\0211_110159836.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bride\0328_2439540548.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
frozen\0012_1195572032.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
field\0272_2593814792.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
maps\0403_201432964.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hands\0398_2702819073.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
officers\0526_2705099961.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
giraffe\0080_1094145782.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dock\0012_320632942.jpg,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
swimmers\0479_2292237463.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
motorcycle\0497_777326637.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
actor\0678_1497717503.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
race\0589_1392197951.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cityscape\0550_173103757.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheerleader\0562_303127013.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
crystals\0423_2122889452.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
shipyards\0392_2622214345.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
maps\0252_2074263014.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ship\0568_2298251282.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
guard\0299_1258177006.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
freighter\0407_2034290696.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sunny\0250_254501753.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
swimmers\0424_406220435.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
observation_tower\0448_878064067.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
